latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-14.41605,-47.32721,349,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,295.1,4.4,N
-14.41164,-47.32287,324.8,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.3,4.6,N
-14.41111,-47.3255,323.8,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.5,4.4,N
-14.59624,-46.47087,310.8,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,294.1,2.1,N
-14.59503,-46.47744,307.7,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,295.2,2.1,N
-14.59015,-46.47694,312.2,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,295.2,2.1,N
-14.58903,-46.48299,306.1,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,294.1,3.1,N
-14.4195,-47.32579,303.5,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.1,N
-14.41901,-47.32832,308.1,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293,1.2,N
-14.41845,-47.33126,315.4,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.1,1.2,N
-14.41458,-47.32388,344.9,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.6,3.7,N
-14.41408,-47.32645,367,0.33,0.55,2019-10-20,03:48,N,high,1.0NRT,297.8,12.4,N
-14.40962,-47.32218,307.8,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.2,3.7,N
-14.40466,-47.32052,319.6,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.8,1.7,N
-14.38942,-47.31744,314.4,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.5,1.9,N
-14.38984,-47.3153,322.2,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.5,1.9,N
-14.2717,-47.86637,305.4,0.36,0.57,2019-10-20,03:48,N,nominal,1.0NRT,292.3,2.2,N
-14.37406,-47.31495,326.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,295.7,2.1,N
-14.36939,-47.31183,309.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.5,2.1,N
-14.36427,-47.31102,312.2,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.8,1.8,N
-14.35927,-47.30956,312.6,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.2,1.8,N
-14.35573,-47.30065,304.6,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1,N
-14.35521,-47.30335,309.5,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.8,2.4,N
-14.35429,-47.308,314.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.3,2.1,N
-13.92333,-49.45649,307.9,0.46,0.64,2019-10-20,03:48,N,nominal,1.0NRT,289.3,1.7,N
-13.91744,-49.45537,307.2,0.46,0.64,2019-10-20,03:48,N,nominal,1.0NRT,290,1.7,N
-14.27149,-47.59229,318,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288.9,9.7,N
-14.27079,-47.59581,316.2,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288.7,1.3,N
-14.27011,-47.59922,300.2,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,287.6,1.3,N
-14.27345,-47.58244,339.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288,11.3,N
-14.27283,-47.58553,367,0.34,0.56,2019-10-20,03:48,N,high,1.0NRT,295.3,11.3,N
-14.27219,-47.58876,367,0.34,0.56,2019-10-20,03:48,N,high,1.0NRT,291.2,9.7,N
-14.26629,-47.5913,307,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,289.2,3.3,N
-14.26831,-47.58121,367,0.34,0.56,2019-10-20,03:48,N,high,1.0NRT,291.9,4.5,N
-14.26766,-47.58443,323.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.6,4.5,N
-14.26699,-47.5878,348.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.2,3.3,N
-14.26319,-47.57983,308.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290,4.5,N
-14.26452,-47.5732,344.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288.6,6,N
-14.26387,-47.57647,346.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.4,6,N
-14.25943,-47.57171,330.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288.8,2.3,N
-14.6216,-45.67122,348.5,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,292.9,16.2,N
-14.26377,-47.5742,367,0.34,0.56,2019-10-20,03:48,N,high,1.0NRT,291,4.4,N
-14.26313,-47.57753,338.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.4,3.7,N
-14.61881,-45.66085,308.6,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291,2.2,N
-14.25799,-47.57629,311.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288.3,2.2,N
-14.25866,-47.57279,334.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288.7,2.7,N
-14.60696,-45.64864,317.6,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289,2.6,N
-14.60783,-45.64394,331.2,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,290.4,4.6,N
-14.60331,-45.64301,349.5,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.2,9.4,N
-14.60243,-45.64772,341.7,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.9,11.2,N
-14.5863,-45.68383,299.1,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.3,4,N
-14.58718,-45.67909,340.5,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.4,7.5,N
-14.58618,-45.6592,304.5,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.6,12.1,N
-14.5853,-45.66394,339,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,301.4,59.9,N
-14.41874,-46.54698,367,0.59,0.52,2019-10-20,03:48,N,high,1.0NRT,298.1,20.7,N
-14.57632,-45.68674,300.7,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,287.4,9.9,N
-14.41393,-46.54589,314.8,0.59,0.52,2019-10-20,03:48,N,nominal,1.0NRT,294,3.6,N
-14.00879,-48.61929,306.9,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1,N
-14.58076,-45.66304,338.2,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.5,4,N
-14.57721,-45.682,339.3,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.8,9.9,N
-14.57177,-45.68584,300.3,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.3,9.9,N
-14.00392,-48.61469,310.2,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,291.2,1,N
-14.00318,-48.61838,304,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,291.1,1,N
-14.57444,-45.6716,342.5,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,290.6,8.4,N
-14.57267,-45.68108,356.8,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,294.5,9.9,N
-14.56901,-45.67545,312.3,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.2,4.2,N
-14.5699,-45.6707,325.2,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.7,4.2,N
-14.57425,-45.62247,303.2,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.1,1.3,N
-14.56714,-45.66031,337.6,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.6,8.3,N
-14.56625,-45.66505,367,0.51,0.49,2019-10-20,03:48,N,high,1.0NRT,291,8.3,N
-14.56261,-45.65939,316,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,287.6,2.5,N
-14.56973,-45.62157,322.6,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.4,3.1,N
-14.56884,-45.62629,326.6,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.8,3.1,N
-14.56795,-45.63102,320.7,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.9,3,N
-14.56706,-45.63575,324.5,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.1,3,N
-14.56617,-45.64048,340.8,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,290.1,7.5,N
-14.56528,-45.64521,349.2,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,290.5,7.5,N
-14.56438,-45.64994,344.2,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.9,7.3,N
-14.56349,-45.65467,343.9,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.2,7.3,N
-14.20382,-47.44149,303.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,289.6,0.7,N
-14.19875,-47.4401,306.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.1,0.8,N
-14.53992,-45.6548,336.8,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,287.9,8.1,N
-14.53538,-45.65392,346.2,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,293.8,14.5,N
-14.53447,-45.65868,339.8,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.4,14.5,N
-14.87657,-43.53801,309.4,0.56,0.43,2019-10-20,03:48,N,nominal,1.0NRT,293.5,1.9,N
-14.16514,-47.36079,308.2,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,285.5,0.8,N
-14.16456,-47.36378,317,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,286.6,2.2,N
-14.16395,-47.36694,330.1,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288,2.2,N
-14.16333,-47.37015,327.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,288.3,4.4,N
-14.15808,-47.3698,327.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.5,2.3,N
-14.15745,-47.37305,331.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.6,2.3,N
-14.1528,-47.36962,304.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.1,2.3,N
-14.15031,-47.38248,316.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.9,2,N
-14.15215,-47.37295,340.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.4,2.3,N
-14.14683,-47.37299,317.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1.7,N
-14.14491,-47.38288,306.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,289.6,1.4,N
-14.14428,-47.38614,308.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,289.9,1.4,N
-14.37627,-46.17638,325.1,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.4,5,N
-14.14619,-47.37627,323.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.1,2,N
-14.14555,-47.37957,323.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.4,2,N
-14.14365,-47.38933,329.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.1,2.5,N
-15.32409,-40.54138,308,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,288.7,0.9,N
-15.32348,-40.54507,307.9,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,288.5,4.7,N
-15.32287,-40.54877,332,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291,4.7,N
-15.29253,-40.73089,336.2,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.6,6.4,N
-15.32068,-40.54082,302.1,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,289.2,0.9,N
-15.32006,-40.54452,332.4,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,290.5,4.7,N
-14.24972,-46.27287,314.3,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,289.7,1.4,N
-14.24497,-46.27186,307.2,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1.4,N
-14.21039,-46.29769,301.2,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290,2.5,N
-14.21141,-46.2924,322.1,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.7,2.5,N
-14.21862,-46.22913,307.8,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,288.6,1.2,N
-14.20666,-46.29134,308.9,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,289.5,2.4,N
-14.21389,-46.22813,299.8,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,288.8,1.2,N
-14.20304,-46.28449,304.6,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.7,2.9,N
-14.10525,-46.59937,318.5,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,293.1,3.5,N
-13.96591,-47.11189,314.7,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291,3,N
-13.96651,-47.10879,338.3,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.9,3.7,N
-13.96218,-47.1041,311.4,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.1,N
-13.9582,-47.12455,318.6,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.1,2.4,N
-13.95762,-47.12753,356.2,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,296.7,9.9,N
-13.95703,-47.13056,367,0.33,0.55,2019-10-20,03:48,N,high,1.0NRT,296.1,9.9,N
-13.95375,-47.12043,315,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.2,2.4,N
-13.95318,-47.12336,326.5,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.7,2.4,N
-13.95261,-47.1263,336.2,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.1,9.9,N
-13.94808,-47.1226,331.2,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.6,1.4,N
-13.94296,-47.12187,303.1,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,288.9,1.4,N
-13.92495,-47.16012,323.8,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.7,2.2,N
-13.92051,-47.15591,306.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,290.3,0.8,N
-14.63645,-43.07748,307.4,0.53,0.42,2019-10-20,03:48,N,nominal,1.0NRT,294.3,1.3,N
-14.11069,-45.48729,300.9,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,288.5,4.5,N
-14.11159,-45.48259,338.3,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.6,4.5,N
-14.11185,-45.48082,298.1,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,287.4,2.4,N
-14.11098,-45.48556,338.9,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,290.2,7.5,N
-13.78061,-46.87326,309.3,0.63,0.54,2019-10-20,03:48,N,nominal,1.0NRT,294.2,4.4,N
-13.77562,-46.87227,328.5,0.63,0.54,2019-10-20,03:48,N,nominal,1.0NRT,296.8,4.4,N
-13.74975,-46.95178,305.8,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,290.8,0.4,N
-13.74917,-46.95473,311.3,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,290.8,0.4,N
-14.33446,-43.82332,302.5,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,289.9,0.7,N
-14.3338,-43.82698,304.6,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1.3,N
-13.74361,-46.95651,313.4,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.3,2.3,N
-13.74424,-46.95329,322.7,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.7,3.3,N
-13.74156,-46.94564,307.4,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293,1.4,N
-13.74097,-46.94879,308.4,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.8,2.1,N
-13.73981,-46.95498,307.5,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.3,1.3,N
-13.69932,-46.92121,312.3,0.32,0.54,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.1,N
-13.69844,-46.92585,306,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.3,1.2,N
-13.69764,-46.93005,310.8,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.1,1.2,N
-13.65073,-47.11973,306.6,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.4,0.7,N
-13.65019,-47.12252,307,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.6,0.7,N
-13.64677,-47.11288,317.6,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.5,3.6,N
-13.64523,-47.12085,311.5,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.5,1.7,N
-13.64465,-47.12384,313.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.6,1.6,N
-13.64729,-47.11018,330.9,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.6,2.6,N
-13.64576,-47.11813,327.2,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,295,1.7,N
-13.64333,-47.10337,304.3,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.5,0.8,N
-13.63833,-47.10198,310,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.3,3.6,N
-13.63561,-47.116,309,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.4,1.2,N
-13.63394,-47.12461,313.8,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293,1.4,N
-13.64007,-47.09297,334.1,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.4,5,N
-13.63953,-47.09578,367,0.33,0.55,2019-10-20,03:48,N,high,1.0NRT,297.9,5,N
-13.63894,-47.09883,367,0.33,0.55,2019-10-20,03:48,N,high,1.0NRT,296.7,3.6,N
-13.63509,-47.11868,320.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294,1.2,N
-13.63333,-47.12773,321.3,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.9,2.2,N
-13.63555,-47.08913,311.1,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.2,3.4,N
-13.63446,-47.09475,308.5,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.3,5,N
-13.63387,-47.09774,313.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.9,3.6,N
-13.62996,-47.11787,315.6,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.9,1.2,N
-13.62936,-47.12096,310.4,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.9,1.4,N
-13.62878,-47.12397,309.6,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1.4,N
-13.635,-47.09192,355.2,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,298.6,5,N
-13.63328,-47.10078,325,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.5,3.6,N
-13.62374,-47.1227,318.5,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.2,3.3,N
-13.62316,-47.12565,347.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.6,5.4,N
-13.61593,-47.08155,306.9,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.1,N
-13.61544,-47.08406,312.5,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.4,1.1,N
-14.82816,-40.3483,328.1,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.1,2.7,N
-14.82753,-40.3521,327,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.7,3.4,N
-14.08318,-44.52996,305.9,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.2,N
-14.08243,-44.534,311.7,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.9,1.2,N
-14.08468,-44.53197,307.5,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292,1.2,N
-14.08044,-44.53109,307,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291.5,1.2,N
-13.36123,-48.2855,309.3,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.1,N
-13.36053,-48.28912,302.8,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,290.7,1.5,N
-13.51198,-47.41874,307.5,0.35,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.5,2.1,N
-13.50843,-47.40916,311.5,0.35,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.9,3.3,N
-13.50896,-47.40643,323.6,0.35,0.56,2019-10-20,03:48,N,nominal,1.0NRT,295,3.5,N
-13.55522,-46.94633,350.4,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,295.4,4.2,N
-13.55037,-46.94434,306.7,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.4,1.3,N
-13.55217,-46.90813,313.4,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.7,4.2,N
-13.55279,-46.90492,367,0.32,0.55,2019-10-20,03:48,N,high,1.0NRT,298,4.2,N
-13.54776,-46.904,313.8,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,295,1.3,N
-13.54713,-46.90721,312.7,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.8,1.3,N
-13.50897,-47.0222,313.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.6,1.3,N
-13.79949,-45.41499,312.9,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,287.7,1.6,N
-13.79859,-45.41973,310.2,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,286.6,1.9,N
-13.48559,-47.12778,310.9,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.9,1.1,N
-13.47991,-47.12981,307.8,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,294.3,1.5,N
-13.79821,-45.41748,324.8,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,287.5,1.7,N
-16.40838,-47.03971,304,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.2,2.3,N
-16.41161,-47.02365,321.9,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,292.2,4.9,N
-17.36778,-41.81655,303.1,0.43,0.38,2019-10-20,03:48,N,nominal,1.0NRT,288.5,1.3,N
-16.42415,-47.01981,303.4,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,290.8,1.5,N
-16.41529,-47.03991,309.3,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.5,2.7,N
-16.41421,-47.04549,302.4,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,289.8,2.7,N
-16.41934,-47.01886,346.9,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,294,4.3,N
-16.41353,-47.0231,308,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.6,4.3,N
-16.41147,-47.03381,309.9,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,292.8,3.4,N
-16.41456,-47.01777,321.7,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,293.1,4.3,N
-16.41043,-47.03916,329.9,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,292.6,2.7,N
-16.40873,-47.02214,320.8,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,292.7,2.9,N
-17.37096,-41.64793,302.4,0.42,0.38,2019-10-20,03:48,N,nominal,1.0NRT,288.1,0.6,N
-17.36749,-41.64731,301.3,0.42,0.38,2019-10-20,03:48,N,nominal,1.0NRT,286.7,0.6,N
-17.43199,-41.21923,314.2,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.7,N
-15.63387,-49.84979,299.8,0.45,0.63,2019-10-20,03:48,N,nominal,1.0NRT,277.9,1.2,N
-15.63296,-49.85418,304.4,0.46,0.63,2019-10-20,03:48,N,nominal,1.0NRT,276,1.2,N
-16.53763,-45.09574,310.7,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,286.6,2.7,N
-16.53416,-45.09082,308.1,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,281.4,2.7,N
-16.25263,-46.3564,303.2,0.53,0.5,2019-10-20,03:48,N,nominal,1.0NRT,288,0.8,N
-16.62842,-44.32719,299.1,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,279.7,1.2,N
-16.42041,-45.43643,306.6,0.46,0.47,2019-10-20,03:48,N,nominal,1.0NRT,291.2,1.5,N
-16.4196,-45.44071,304.4,0.46,0.47,2019-10-20,03:48,N,nominal,1.0NRT,291.4,1.8,N
-16.62911,-44.32348,328.7,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,280.9,1.2,N
-16.62508,-44.32271,300.4,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,277.3,1.2,N
-17.22285,-40.8987,315.7,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,290.7,1.2,N
-17.21946,-40.89809,316.1,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.2,N
-17.21882,-40.90191,304.4,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.2,0.9,N
-16.39499,-45.49872,314.7,0.46,0.47,2019-10-20,03:48,N,nominal,1.0NRT,290.7,1.8,N
-17.2133,-40.89306,320.6,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.6,N
-16.39439,-45.50051,313.2,0.46,0.47,2019-10-20,03:48,N,nominal,1.0NRT,290.5,2.3,N
-17.0752,-41.51405,301.5,0.42,0.38,2019-10-20,03:48,N,nominal,1.0NRT,288.1,0.7,N
-13.79368,-45.4166,301.7,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,286.9,1.7,N
-14.66388,-40.34782,321.4,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,288.2,2.3,N
-14.66048,-40.34721,339.9,0.41,0.37,2019-10-20,03:48,N,nominal,1.0NRT,291.7,5.4,N
-13.47656,-46.92605,316.1,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.5,0.8,N
-13.93798,-44.44954,322.8,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,290.6,1.5,N
-13.93724,-44.45365,336.2,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,290.5,4,N
-13.47602,-46.92889,320.9,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.2,0.8,N
-13.93375,-44.44867,309.4,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,291,1.5,N
-13.47153,-46.92501,307.7,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.7,0.8,N
-13.47098,-46.92791,304.3,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.5,0.8,N
-13.93227,-44.45683,324.4,0.44,0.46,2019-10-20,03:48,N,nominal,1.0NRT,290.7,4,N
-13.46145,-46.97765,320.2,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,295.7,2.2,N
